C/A,Unit,SCP,Station,Line Name,Division,Date,Time,Description,Entries,Exits                                                     
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/16/2015,00:48:02,REGULAR,868122,40626
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/15/2015,20:36:02,REGULAR,868079,40615
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/15/2015,16:24:02,REGULAR,867899,40610
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/15/2015,12:12:02,REGULAR,867781,40606
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/15/2015,08:00:02,REGULAR,867740,40603
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/15/2015,03:48:02,REGULAR,867721,40588
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/14/2015,23:36:02,REGULAR,867645,40584
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/14/2015,19:24:02,REGULAR,867441,40579
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/14/2015,15:12:02,REGULAR,867158,40572
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/14/2015,11:00:02,REGULAR,867053,40566
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/14/2015,06:48:02,REGULAR,867013,40561
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/14/2015,02:36:02,REGULAR,866988,40553
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/06/2015,22:14:40,REGULAR,860138,40208
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/06/2015,18:02:40,REGULAR,859722,40198
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/06/2015,13:50:40,REGULAR,859255,40173
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/06/2015,09:38:40,REGULAR,859214,40168
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/06/2015,05:26:40,REGULAR,859134,40162
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/06/2015,01:14:40,REGULAR,859134,40162
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/05/2015,21:02:40,REGULAR,859010,40151
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/05/2015,16:50:40,REGULAR,858446,40132
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/05/2015,12:38:40,REGULAR,858319,40118
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/05/2015,08:26:40,REGULAR,858220,40114
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/05/2015,04:14:40,REGULAR,858147,40107
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/05/2015,00:02:40,REGULAR,858138,40100
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/04/2015,19:50:40,REGULAR,857936,40091
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/04/2015,15:38:40,REGULAR,857380,40076
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/04/2015,11:26:40,REGULAR,857297,40064
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/04/2015,07:14:40,REGULAR,857164,40053
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/04/2015,02:48:40,REGULAR,857150,40051
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/03/2015,22:36:40,REGULAR,857125,40049
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/03/2015,18:24:40,REGULAR,856752,40041
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/03/2015,14:12:40,REGULAR,856264,40025
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/03/2015,10:09:57,REGULAR,856212,40018
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/03/2015,05:57:57,REGULAR,856066,40010
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/03/2015,01:45:57,REGULAR,856058,40007
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/02/2015,21:33:57,REGULAR,855982,39997
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/02/2015,17:21:57,REGULAR,855438,39981
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/02/2015,12:55:57,REGULAR,855195,39968
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/02/2015,08:43:57,REGULAR,855118,39964
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/02/2015,04:31:57,REGULAR,855010,39956
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/02/2015,00:19:57,REGULAR,855002,39953
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/01/2015,20:07:57,REGULAR,854919,39948
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/01/2015,15:55:57,REGULAR,854706,39937
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/01/2015,11:43:57,REGULAR,854595,39932
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/01/2015,07:31:57,REGULAR,854550,39926
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/01/2015,03:19:57,REGULAR,854519,39919
PTH11,R545,00-00-00,14TH STREET,1,PTH,11/01/2015,00:07:57,REGULAR,854282,39899
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/31/2015,19:55:57,REGULAR,853878,39875
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/31/2015,15:43:57,REGULAR,853643,39866
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/31/2015,11:31:57,REGULAR,853523,39862
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/31/2015,07:19:57,REGULAR,853494,39860
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/31/2015,03:07:57,REGULAR,853460,39842
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/23/2015,23:00:17,REGULAR,844682,39502
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/23/2015,18:48:17,REGULAR,844249,39490
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/23/2015,14:36:17,REGULAR,843612,39473
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/23/2015,10:24:17,REGULAR,843542,39467
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/23/2015,06:12:17,REGULAR,843387,39460
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/23/2015,02:00:17,REGULAR,843378,39458
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/22/2015,21:48:17,REGULAR,843250,39450
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/22/2015,17:36:17,REGULAR,842656,39439
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/22/2015,13:24:17,REGULAR,842299,39427
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/22/2015,09:12:17,REGULAR,842221,39417
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/22/2015,04:46:17,REGULAR,842085,39413
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/22/2015,00:34:17,REGULAR,842076,39405
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/21/2015,20:22:17,REGULAR,841893,39396
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/21/2015,16:10:17,REGULAR,841216,39387
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/21/2015,11:58:17,REGULAR,841084,39377
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/21/2015,07:46:17,REGULAR,840928,39368
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/21/2015,03:34:17,REGULAR,840905,39363
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/20/2015,23:22:17,REGULAR,840877,39358
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/20/2015,19:10:17,REGULAR,840556,39345
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/20/2015,14:58:17,REGULAR,839886,39327
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/20/2015,10:46:17,REGULAR,839827,39321
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/20/2015,06:34:17,REGULAR,839673,39315
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/20/2015,02:22:17,REGULAR,839669,39312
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/19/2015,22:10:17,REGULAR,839632,39304
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/19/2015,17:58:17,REGULAR,839087,39294
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/19/2015,13:46:17,REGULAR,838675,39281
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/19/2015,09:34:17,REGULAR,838614,39274
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/19/2015,05:22:17,REGULAR,838475,39266
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/19/2015,01:10:17,REGULAR,838468,39262
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/18/2015,20:58:17,REGULAR,838420,39254
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/18/2015,16:46:17,REGULAR,838212,39248
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/18/2015,12:34:17,REGULAR,838040,39231
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/18/2015,08:22:17,REGULAR,837976,39224
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/18/2015,04:10:17,REGULAR,837957,39223
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/17/2015,23:58:17,REGULAR,837879,39221
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/17/2015,19:46:17,REGULAR,837679,39212
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/17/2015,15:34:17,REGULAR,837359,39201
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/17/2015,11:22:17,REGULAR,837208,39196
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/17/2015,07:10:17,REGULAR,837148,39191
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/17/2015,02:58:17,REGULAR,837117,39188
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/16/2015,22:46:17,REGULAR,836992,39177
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/16/2015,18:34:17,REGULAR,836543,39165
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/16/2015,14:22:17,REGULAR,836002,39149
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/16/2015,10:10:17,REGULAR,835931,39141
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/16/2015,05:58:17,REGULAR,835790,39139
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/16/2015,01:46:17,REGULAR,835789,39139
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/15/2015,21:34:17,REGULAR,835674,39128
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/15/2015,17:22:17,REGULAR,835015,39119
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/15/2015,13:10:17,REGULAR,834726,39104
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/15/2015,08:58:17,REGULAR,834641,39098
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/15/2015,04:46:17,REGULAR,834512,39093
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/15/2015,00:34:17,REGULAR,834512,39093
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/14/2015,20:22:17,REGULAR,834271,39084
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/14/2015,16:10:17,REGULAR,833490,39072
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/14/2015,11:58:17,REGULAR,833359,39068
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/14/2015,07:46:17,REGULAR,833203,39060
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/14/2015,03:34:17,REGULAR,833171,39056
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/13/2015,23:22:17,REGULAR,833165,39056
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/13/2015,19:10:17,REGULAR,832845,39051
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/13/2015,14:58:17,REGULAR,832179,39038
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/13/2015,10:46:17,REGULAR,832109,39030
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/13/2015,06:34:17,REGULAR,831924,39026
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/13/2015,02:22:17,REGULAR,831921,39023
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/12/2015,22:10:17,REGULAR,831885,39021
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/12/2015,17:58:17,REGULAR,831470,39005
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/12/2015,13:46:17,REGULAR,831145,38991
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/12/2015,09:34:17,REGULAR,831091,38982
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/12/2015,05:22:17,REGULAR,830990,38975
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/12/2015,01:10:17,REGULAR,830982,38972
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/11/2015,20:58:17,REGULAR,830916,38966
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/11/2015,16:46:17,REGULAR,830624,38957
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/11/2015,12:34:17,REGULAR,830466,38953
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/11/2015,08:22:17,REGULAR,830411,38949
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/11/2015,04:10:17,REGULAR,830403,38941
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/10/2015,23:58:17,REGULAR,830327,38932
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/10/2015,19:46:17,REGULAR,830068,38921
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/10/2015,15:34:17,REGULAR,829833,38914
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/10/2015,11:22:17,REGULAR,829682,38910
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/10/2015,07:10:17,REGULAR,829626,38902
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/10/2015,02:58:17,REGULAR,829603,38896
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/09/2015,22:46:17,REGULAR,829501,38887
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/09/2015,18:34:17,REGULAR,829112,38875
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/09/2015,14:22:17,REGULAR,828466,38859
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/09/2015,10:10:17,REGULAR,828394,38855
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/09/2015,05:58:17,REGULAR,828285,38849
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/09/2015,01:46:17,REGULAR,828284,38847
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/08/2015,21:34:17,REGULAR,828177,38840
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/08/2015,17:22:17,REGULAR,827497,38826
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/08/2015,13:10:17,REGULAR,827219,38812
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/08/2015,08:58:17,REGULAR,827159,38805
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/08/2015,04:46:17,REGULAR,827008,38802
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/08/2015,00:34:17,REGULAR,827008,38802
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/07/2015,20:22:17,REGULAR,826796,38794
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/07/2015,16:10:17,REGULAR,826135,38772
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/07/2015,11:58:17,REGULAR,826028,38758
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/07/2015,07:46:17,REGULAR,825887,38752
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/07/2015,03:34:17,REGULAR,825861,38750
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/06/2015,23:22:17,REGULAR,825839,38744
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/06/2015,19:10:17,REGULAR,825547,38732
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/06/2015,14:58:17,REGULAR,824971,38720
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/06/2015,10:46:17,REGULAR,824923,38709
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/06/2015,06:34:17,REGULAR,824682,38705
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/06/2015,02:22:17,REGULAR,824676,38703
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/05/2015,22:10:17,REGULAR,824632,38699
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/05/2015,17:58:17,REGULAR,824097,38684
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/05/2015,13:46:17,REGULAR,823707,38679
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/05/2015,09:43:03,REGULAR,823671,38675
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/05/2015,05:31:03,REGULAR,823608,38669
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/05/2015,01:19:03,REGULAR,823608,38669
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/04/2015,21:07:03,REGULAR,823580,38652
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/04/2015,16:55:03,REGULAR,823421,38651
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/04/2015,12:43:03,REGULAR,823299,38646
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/04/2015,08:31:03,REGULAR,823252,38644
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/04/2015,04:19:03,REGULAR,823241,38644
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/04/2015,00:07:03,REGULAR,823198,38639
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/03/2015,19:55:03,REGULAR,823105,38635
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/03/2015,15:43:03,REGULAR,822928,38630
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/03/2015,11:31:03,REGULAR,822817,38620
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/03/2015,07:19:03,REGULAR,822786,38616
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/03/2015,03:07:03,REGULAR,822774,38611
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/02/2015,22:55:03,REGULAR,822711,38601
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/02/2015,18:43:03,REGULAR,822426,38595
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/02/2015,14:31:03,REGULAR,821929,38579
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/02/2015,14:00:55,REGULAR,3501,327
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/02/2015,10:19:03,REGULAR,821865,38572
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/02/2015,06:07:03,REGULAR,821715,38555
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/02/2015,01:55:03,REGULAR,821707,38551
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/01/2015,21:43:03,REGULAR,821605,38535
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/01/2015,17:31:03,REGULAR,820968,38520
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/01/2015,13:19:03,REGULAR,820641,38502
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/01/2015,09:07:03,REGULAR,820572,38495
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/01/2015,04:55:03,REGULAR,820442,38491
PTH11,R545,00-00-00,14TH STREET,1,PTH,10/01/2015,00:43:03,REGULAR,820427,38487
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/30/2015,20:31:03,REGULAR,820177,38471
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/30/2015,16:19:03,REGULAR,819389,38454
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/30/2015,12:07:03,REGULAR,819262,38443
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/30/2015,07:55:03,REGULAR,819129,38435
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/30/2015,03:43:03,REGULAR,819107,38432
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/29/2015,23:31:03,REGULAR,819088,38426
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/29/2015,19:19:03,REGULAR,818830,38417
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/29/2015,15:07:03,REGULAR,818173,38396
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/29/2015,10:55:03,REGULAR,818082,38389
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/29/2015,06:43:03,REGULAR,817905,38388
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/29/2015,02:31:03,REGULAR,817898,38388
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/28/2015,22:19:03,REGULAR,817843,38379
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/28/2015,18:07:03,REGULAR,817405,38368
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/28/2015,13:55:03,REGULAR,816975,38360
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/28/2015,09:43:03,REGULAR,816929,38350
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/28/2015,05:31:03,REGULAR,816779,38346
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/28/2015,01:19:03,REGULAR,816773,38343
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/27/2015,21:07:03,REGULAR,816693,38334
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/27/2015,16:55:03,REGULAR,816472,38328
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/27/2015,12:43:03,REGULAR,816320,38320
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/27/2015,08:31:03,REGULAR,816247,38317
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/27/2015,04:19:03,REGULAR,816231,38314
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/27/2015,00:07:03,REGULAR,816131,38307
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/26/2015,19:55:03,REGULAR,815851,38298
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/26/2015,15:29:03,REGULAR,815506,38283
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/26/2015,11:17:03,REGULAR,815337,38272
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/26/2015,07:05:03,REGULAR,815280,38265
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/26/2015,02:53:03,REGULAR,815253,38254
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/25/2015,22:41:03,REGULAR,815124,38250
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/25/2015,18:29:03,REGULAR,814650,38236
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/25/2015,14:03:03,REGULAR,813925,38222
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/25/2015,10:00:19,REGULAR,813822,38213
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/25/2015,05:53:03,REGULAR,813698,38210
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/25/2015,01:41:03,REGULAR,813689,38206
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/24/2015,21:29:03,REGULAR,813498,38189
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/24/2015,17:17:03,REGULAR,812796,38173
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/24/2015,13:05:03,REGULAR,812484,38162
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/24/2015,08:53:03,REGULAR,812394,38152
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/24/2015,04:41:03,REGULAR,812277,38148
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/24/2015,00:29:03,REGULAR,812264,38141
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/23/2015,20:17:03,REGULAR,812053,38123
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/23/2015,16:05:03,REGULAR,811367,38106
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/23/2015,12:00:43,REGULAR,811236,38095
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/23/2015,07:48:43,REGULAR,811096,38086
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/23/2015,03:36:43,REGULAR,811075,38083
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/22/2015,23:24:43,REGULAR,811056,38079
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/22/2015,19:12:43,REGULAR,810789,38071
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/22/2015,15:00:43,REGULAR,810210,38049
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/22/2015,10:48:43,REGULAR,810129,38045
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/22/2015,06:36:43,REGULAR,809978,38039
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/22/2015,02:24:43,REGULAR,809974,38036
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/21/2015,22:12:43,REGULAR,809954,38033
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/21/2015,18:00:43,REGULAR,809459,38027
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/21/2015,13:48:43,REGULAR,809059,38017
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/21/2015,09:36:43,REGULAR,809018,38011
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/21/2015,05:24:43,REGULAR,808886,38007
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/21/2015,01:12:43,REGULAR,808886,38007
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/20/2015,21:00:43,REGULAR,808841,38001
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/20/2015,16:48:43,REGULAR,808677,37991
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/20/2015,12:36:43,REGULAR,808579,37987
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/20/2015,08:24:43,REGULAR,808529,37985
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/20/2015,04:12:43,REGULAR,808508,37984
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/20/2015,00:00:43,REGULAR,808434,37978
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/19/2015,19:48:43,REGULAR,808249,37967
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/19/2015,15:36:43,REGULAR,807981,37959
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/19/2015,11:24:43,REGULAR,807870,37951
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/19/2015,07:12:43,REGULAR,807839,37947
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/19/2015,03:00:43,REGULAR,807822,37947
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/18/2015,22:48:43,REGULAR,807714,37938
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/18/2015,18:36:43,REGULAR,807337,37926
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/18/2015,14:24:43,REGULAR,806808,37906
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/18/2015,10:12:43,REGULAR,806741,37905
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/18/2015,06:00:43,REGULAR,806625,37900
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/18/2015,01:48:43,REGULAR,806615,37896
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/17/2015,21:36:43,REGULAR,806498,37882
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/17/2015,17:24:43,REGULAR,805904,37867
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/17/2015,12:58:43,REGULAR,805623,37854
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/17/2015,08:46:43,REGULAR,805546,37850
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/17/2015,04:34:43,REGULAR,805460,37848
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/17/2015,00:22:43,REGULAR,805460,37842
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/16/2015,20:10:43,REGULAR,805249,37833
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/16/2015,15:58:43,REGULAR,804596,37815
PTH11,R545,00-00-00,14TH STREET,1,PTH,09/16/2015,11:46:43,REGULAR,804489,37802
